playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,salary,birthYear,birthMonth,weight,height,throws,salary-bin
rodrifr03,2016,1,9,0,3,4,61,0,0,0,44,175,45,21,6,21,52,0.214,3.24,1.0,4,1.0,0,235.0,55,24,0.0,3.0,4.0,7383481.0,1982.0,1.0,195.0,72.0,1,high
romeren01,2016,1,26,0,2,0,52,0,0,0,1,137,42,30,7,28,50,0.244,5.91,1.0,1,0.0,0,204.0,15,31,0.0,4.0,3.0,510000.0,1991.0,1.0,232.0,75.0,0,low
rominan01,2016,1,9,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0.0,0.0,0.0,0,0.0,0,4.0,1,0,0.0,0.0,0.0,900000.0,1985.0,12.0,190.0,73.0,1,mid
romose01,2016,1,24,1,1,0,40,0,0,0,4,92,26,9,5,7,33,0.236,2.64,1.0,1,0.0,0,117.0,13,9,0.0,0.0,4.0,9000000.0,1983.0,3.0,185.0,71.0,1,high
rondohe01,2016,1,5,1,2,3,54,0,0,0,18,153,42,20,8,8,58,0.225,3.53,0.0,3,2.0,0,200.0,35,20,1.0,2.0,4.0,4200000.0,1988.0,2.0,225.0,75.0,1,high
rosentr01,2016,1,25,1,2,4,45,0,0,0,14,121,48,20,3,29,56,0.293,4.46,0.0,0,3.0,0,197.0,27,22,1.0,0.0,4.0,5600000.0,1990.0,5.0,230.0,74.0,1,high
rossjo01,2016,1,29,1,7,5,19,19,0,0,0,315,108,40,9,29,93,0.269,3.43,3.0,2,6.0,0,447.0,0,43,7.0,3.0,10.0,514400.0,1993.0,5.0,223.0,76.0,1,low
rossro01,2016,1,3,0,3,2,54,0,0,0,0,166,47,20,2,23,56,0.228,3.25,0.0,7,8.0,0,238.0,8,21,0.0,1.0,6.0,1250000.0,1989.0,6.0,215.0,71.0,0,mid
rossty01,2016,1,22,1,0,1,1,1,0,0,0,16,9,7,0,1,5,0.375,11.81,0.0,1,2.0,0,27.0,0,8,0.0,0.0,0.0,9625000.0,1987.0,4.0,254.0,77.0,1,high
rusinch01,2016,1,8,1,3,5,29,7,0,0,0,253,82,35,5,23,69,0.259,3.74,2.0,4,3.0,0,350.0,1,36,7.0,0.0,10.0,512500.0,1986.0,10.0,200.0,74.0,0,low
russeja02,2016,1,20,1,0,0,7,0,0,0,0,13,9,9,2,5,4,0.429,18.69,0.0,0,0.0,0,27.0,1,9,0.0,1.0,0.0,1500000.0,1986.0,1.0,205.0,76.0,0,mid
ryanky01,2016,1,9,0,4,2,56,0,0,0,0,167,48,19,2,15,35,0.234,3.07,5.0,1,3.0,0,226.0,14,21,2.0,1.0,7.0,509500.0,1991.0,9.0,215.0,77.0,0,low
ryuhy01,2016,1,13,1,0,1,1,1,0,0,0,14,8,6,1,2,4,0.364,11.57,1.0,0,0.0,0,24.0,0,6,0.0,0.0,0.0,7833333.0,1987.0,3.0,255.0,75.0,0,high
rzepcma01,2016,1,19,0,1,0,56,0,0,0,0,108,38,12,1,24,37,0.266,3.0,6.0,5,2.0,0,169.0,15,14,0.0,0.0,5.0,2950000.0,1985.0,8.0,220.0,74.0,0,mid
sabatcc01,2016,1,17,0,9,12,30,30,0,0,0,539,172,78,22,65,152,0.25,3.91,1.0,2,9.0,1,768.0,0,83,5.0,2.0,21.0,25000000.0,1980.0,7.0,300.0,78.0,0,high
salasfe01,2016,1,12,0,3,6,58,0,0,0,6,169,52,28,9,19,45,0.248,4.47,1.0,0,0.0,0,231.0,22,28,0.0,2.0,5.0,2400000.0,1985.0,5.0,200.0,74.0,1,mid
salazda01,2016,1,7,0,11,6,25,25,0,0,0,412,121,59,16,63,161,0.235,3.87,3.0,9,2.0,3,584.0,0,61,0.0,4.0,9.0,536200.0,1990.0,1.0,195.0,72.0,1,mid
salech01,2016,1,4,0,17,10,32,32,6,1,0,680,190,84,27,45,233,0.227,3.34,2.0,2,17.0,0,907.0,0,88,5.0,3.0,16.0,9150000.0,1989.0,3.0,183.0,78.0,0,high
samarje01,2016,1,24,1,12,11,32,32,1,0,0,610,190,86,24,54,167,0.249,3.81,4.0,2,1.0,0,829.0,0,88,6.0,4.0,19.0,10800000.0,1985.0,1.0,233.0,76.0,1,high
sampske01,2016,1,6,1,0,1,18,2,0,0,0,118,40,19,9,27,42,0.255,4.35,2.0,3,2.0,0,188.0,2,24,2.0,0.0,1.0,507500.0,1991.0,1.0,225.0,74.0,1,low
sanchaa01,2016,1,28,0,15,2,30,30,0,0,0,576,161,64,15,63,161,0.224,3.0,0.0,5,5.0,0,790.0,0,69,1.0,2.0,14.0,517800.0,1992.0,7.0,210.0,76.0,1,low
sanchan01,2016,1,9,0,7,13,35,26,0,0,0,460,171,100,30,53,135,0.285,5.87,1.0,7,5.0,2,668.0,3,108,4.0,6.0,13.0,16800000.0,1984.0,2.0,205.0,72.0,1,high
santaer01,2016,1,16,0,7,11,30,30,2,1,0,544,168,68,19,53,149,0.245,3.38,2.0,11,4.0,3,748.0,0,78,1.0,5.0,20.0,13500000.0,1982.0,12.0,175.0,74.0,1,high
santihe01,2016,1,12,0,10,4,22,22,0,0,0,362,104,57,20,57,107,0.233,4.25,0.0,2,4.0,1,515.0,0,61,3.0,4.0,9.0,5000000.0,1987.0,12.0,215.0,72.0,0,high
sardilu01,2016,1,23,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,3.0,1,0,0.0,0.0,0.0,512000.0,1993.0,5.0,180.0,73.0,1,low
schepta01,2016,1,27,0,1,1,10,0,0,0,1,26,6,4,0,3,5,0.188,4.15,1.0,2,0.0,0,35.0,5,4,0.0,0.0,0.0,900000.0,1987.0,1.0,200.0,76.0,1,mid
scherma01,2016,1,29,1,20,7,34,34,1,0,0,685,165,75,31,56,284,0.199,2.96,2.0,2,6.0,1,902.0,0,77,7.0,3.0,6.0,22142857.0,1984.0,7.0,208.0,75.0,1,high
schulbo02,2016,1,28,0,0,1,16,0,0,0,0,49,17,10,3,3,10,0.266,5.51,0.0,0,0.0,0,68.0,8,10,0.0,1.0,1.0,513300.0,1985.0,9.0,229.0,75.0,1,low
scribev01,2016,1,23,0,0,0,12,0,0,0,0,42,5,0,0,2,15,0.111,0.0,1.0,0,1.0,0,49.0,0,0,1.0,0.0,1.0,807500.0,1985.0,7.0,190.0,75.0,1,mid
severlu01,2016,1,17,0,3,8,22,11,0,0,0,213,78,46,11,25,66,0.275,5.83,1.0,3,3.0,0,312.0,3,48,0.0,0.0,8.0,521300.0,1994.0,2.0,218.0,74.0,1,low
shawbr01,2016,1,7,0,2,5,75,0,0,0,1,200,56,24,8,28,69,0.23,3.24,3.0,2,1.0,0,275.0,9,26,2.0,1.0,8.0,2750000.0,1987.0,11.0,226.0,73.0,1,mid
shielja02,2016,1,22,1,2,7,11,11,0,0,0,202,69,32,9,27,57,0.272,4.28,2.0,3,1.0,0,284.0,0,33,1.0,1.0,11.0,21000000.0,1981.0,12.0,210.0,75.0,1,high
shoemma01,2016,1,12,0,9,13,27,27,1,1,0,480,166,69,18,30,143,0.266,3.88,1.0,2,7.0,0,668.0,0,71,2.0,5.0,10.0,530000.0,1986.0,9.0,225.0,74.0,1,mid
shrevch01,2016,1,17,0,2,1,37,0,0,0,1,99,29,19,8,13,33,0.232,5.18,0.0,0,3.0,0,142.0,11,19,1.0,0.0,0.0,533400.0,1990.0,7.0,180.0,76.0,0,mid
shuckja01,2016,1,4,0,0,0,1,0,0,0,0,3,1,1,0,0,0,0.25,9.0,0.0,0,0.0,0,4.0,1,1,0.0,0.0,0.0,521000.0,1987.0,6.0,195.0,71.0,0,low
siegrke01,2016,1,25,1,6,3,67,0,0,0,3,185,42,19,10,26,66,0.193,2.77,2.0,5,1.0,0,248.0,11,20,0.0,3.0,4.0,539000.0,1989.0,7.0,230.0,77.0,0,mid
simmosh01,2016,1,1,1,0,0,7,0,0,0,0,20,6,1,0,0,3,0.24,1.35,0.0,0,0.0,0,25.0,2,1,0.0,0.0,1.0,508000.0,1990.0,9.0,190.0,71.0,1,low
simonal01,2016,1,6,1,2,7,15,11,0,0,0,176,89,61,15,31,39,0.349,9.36,2.0,3,8.0,0,298.0,1,64,1.0,3.0,6.0,2000000.0,1981.0,5.0,265.0,78.0,1,mid
sippto01,2016,1,10,0,1,2,60,0,0,0,1,131,52,24,12,18,40,0.297,4.95,0.0,0,1.0,0,195.0,13,26,0.0,1.0,6.0,6000000.0,1983.0,7.0,190.0,72.0,0,high
smithca02,2016,1,3,0,0,0,3,0,0,0,0,8,2,0,0,1,2,0.2,0.0,0.0,0,0.0,0,11.0,0,1,0.0,0.0,1.0,529000.0,1989.0,10.0,215.0,78.0,1,low
smithjo05,2016,1,12,0,1,4,38,0,0,0,6,113,36,16,4,13,25,0.257,3.82,3.0,0,5.0,1,160.0,16,16,1.0,1.0,4.0,5250000.0,1984.0,3.0,211.0,74.0,1,high
smithwi04,2016,1,15,1,1,3,27,0,0,0,0,66,18,9,3,9,22,0.225,3.68,1.0,3,1.0,0,92.0,3,13,1.0,1.0,2.0,1475000.0,1989.0,7.0,255.0,77.0,0,mid
smylydr01,2016,1,26,0,7,12,30,30,0,0,0,526,174,95,32,49,167,0.259,4.88,2.0,10,2.0,0,738.0,0,103,5.0,11.0,10.0,3750000.0,1989.0,6.0,188.0,74.0,0,mid
soriajo01,2016,1,11,0,5,8,70,0,0,0,1,200,70,30,10,27,68,0.271,4.05,0.0,2,2.0,3,293.0,18,31,4.0,2.0,2.0,7000000.0,1984.0,5.0,205.0,75.0,1,high
storedr01,2016,1,28,0,1,3,38,0,0,0,3,100,43,23,6,10,32,0.309,6.21,1.0,0,6.0,1,156.0,13,23,1.0,0.0,2.0,8375000.0,1987.0,8.0,200.0,73.0,1,high
straida01,2016,1,6,1,14,8,34,31,0,0,0,574,154,80,31,73,162,0.22,3.76,4.0,3,11.0,1,792.0,0,80,6.0,3.0,10.0,512100.0,1988.0,12.0,220.0,74.0,1,low
strasst01,2016,1,29,1,15,4,24,24,0,0,0,443,119,59,15,44,183,0.218,3.6,1.0,2,2.0,0,598.0,0,59,5.0,1.0,7.0,10400000.0,1988.0,7.0,240.0,77.0,1,high
streehu01,2016,1,12,0,3,2,26,0,0,0,9,67,31,16,5,12,14,0.337,6.45,2.0,0,0.0,0,105.0,21,16,0.0,1.0,2.0,8000000.0,1983.0,8.0,205.0,72.0,1,high
strichu01,2016,1,24,1,3,3,72,0,0,0,3,183,50,21,4,19,57,0.221,3.1,3.0,3,2.0,0,250.0,14,21,0.0,3.0,2.0,517500.0,1988.0,9.0,225.0,75.0,1,low
stripro01,2016,1,13,1,5,9,22,14,0,0,0,300,96,44,10,30,74,0.25,3.96,3.0,6,1.0,0,419.0,4,46,3.0,1.0,7.0,507500.0,1989.0,11.0,220.0,75.0,1,low
stromma01,2016,1,28,0,9,10,32,32,0,0,0,612,209,99,21,54,166,0.264,4.37,0.0,9,4.0,1,855.0,0,104,2.0,2.0,22.0,515900.0,1991.0,5.0,180.0,67.0,1,low
stroppe01,2016,1,5,1,2,2,54,0,0,0,0,142,27,15,4,15,60,0.163,2.85,1.0,7,4.0,0,187.0,8,16,0.0,2.0,3.0,4400000.0,1985.0,6.0,220.0,73.0,1,high
stumpda01,2016,1,20,1,0,0,7,0,0,0,0,15,9,6,1,2,2,0.409,10.8,0.0,1,0.0,0,25.0,3,6,1.0,0.0,0.0,507500.0,1991.0,1.0,208.0,74.0,0,low
syndeno01,2016,1,18,1,14,9,31,30,0,0,0,551,168,53,11,43,218,0.243,2.6,2.0,10,2.0,1,744.0,0,61,3.0,4.0,14.0,535375.0,1992.0,8.0,242.0,78.0,1,mid
tanakma01,2016,1,17,0,14,4,31,31,0,0,0,599,179,68,22,36,165,0.236,3.07,0.0,7,3.0,0,805.0,0,75,4.0,3.0,10.0,22000000.0,1988.0,11.0,218.0,75.0,1,high
tazawju01,2016,1,3,0,3,2,53,0,0,0,0,149,47,23,9,14,54,0.245,4.17,1.0,4,1.0,0,208.0,5,23,0.0,1.0,2.0,3375000.0,1986.0,6.0,200.0,71.0,1,mid
teherju01,2016,1,1,1,7,10,30,30,1,1,0,564,157,67,22,41,167,0.223,3.21,2.0,7,9.0,1,758.0,0,70,4.0,1.0,11.0,3466666.0,1991.0,1.0,205.0,74.0,1,mid
tejadru01,2016,1,25,1,0,0,1,0,0,0,0,3,2,2,2,0,0,0.4,18.0,0.0,0,0.0,0,5.0,1,2,0.0,0.0,0.0,1500000.0,1989.0,10.0,200.0,71.0,1,mid
thornma01,2016,1,22,1,1,0,18,0,0,0,0,51,22,11,2,6,9,0.314,5.82,0.0,0,1.0,0,77.0,8,12,0.0,0.0,4.0,1600000.0,1976.0,9.0,235.0,78.0,0,mid
thornty01,2016,1,15,1,8,5,67,0,0,0,13,201,38,16,6,25,90,0.162,2.15,1.0,4,2.0,0,263.0,23,19,0.0,1.0,1.0,513900.0,1988.0,9.0,190.0,71.0,1,low
tillmch01,2016,1,2,0,16,6,30,30,0,0,0,516,155,72,19,66,140,0.244,3.77,1.0,9,7.0,0,715.0,0,73,2.0,4.0,20.0,6225000.0,1988.0,4.0,200.0,77.0,1,high
tollesh01,2016,1,27,0,2,2,37,0,0,0,11,109,53,31,8,10,29,0.338,7.68,2.0,1,0.0,0,168.0,19,32,0.0,1.0,0.0,3275000.0,1988.0,1.0,214.0,73.0,1,mid
tomlijo01,2016,1,7,0,13,9,30,29,0,0,0,522,187,85,36,20,118,0.269,4.4,2.0,4,3.0,0,725.0,1,97,4.0,4.0,6.0,2250000.0,1984.0,10.0,190.0,73.0,1,mid
tonkimi01,2016,1,16,0,3,2,65,0,0,0,0,215,80,40,13,24,80,0.28,5.02,0.0,5,3.0,0,315.0,23,46,2.0,0.0,7.0,515000.0,1989.0,11.0,220.0,79.0,1,low
torreca01,2016,1,15,1,3,3,72,0,0,0,2,247,65,25,8,30,78,0.217,2.73,3.0,1,4.0,1,339.0,12,26,3.0,2.0,6.0,1050000.0,1982.0,10.0,180.0,73.0,1,mid
treinbl01,2016,1,29,1,4,1,73,0,0,0,1,201,51,17,5,31,63,0.224,2.28,6.0,1,0.0,0,263.0,17,19,2.0,2.0,17.0,524900.0,1988.0,6.0,225.0,77.0,1,low
ueharko01,2016,1,3,0,2,3,50,0,0,0,7,141,34,18,8,11,63,0.2,3.45,1.0,1,2.0,0,184.0,12,18,1.0,0.0,2.0,9000000.0,1975.0,4.0,195.0,74.0,1,high
vargaja01,2016,1,11,0,0,0,3,3,0,0,0,36,8,3,1,3,11,0.182,2.25,0.0,0,0.0,0,47.0,0,3,0.0,0.0,0.0,8500000.0,1983.0,2.0,215.0,72.0,0,high
velasvi01,2016,1,20,1,8,6,24,24,1,1,0,393,129,60,21,45,152,0.263,4.12,1.0,3,1.0,0,551.0,0,64,9.0,5.0,12.0,516000.0,1992.0,6.0,212.0,75.0,1,low
ventuyo01,2016,1,11,0,11,12,32,32,2,0,0,558,190,92,23,78,144,0.263,4.45,1.0,13,8.0,1,816.0,0,96,3.0,4.0,21.0,1200000.0,1991.0,6.0,195.0,72.0,1,mid
verhadr01,2016,1,9,0,1,0,19,0,0,0,0,57,28,15,3,7,10,0.346,7.11,1.0,1,1.0,0,90.0,4,15,0.0,1.0,2.0,509500.0,1990.0,10.0,230.0,78.0,1,low
verlaju01,2016,1,9,0,16,9,34,34,2,0,0,683,171,77,30,57,254,0.207,3.04,1.0,6,8.0,0,903.0,0,81,4.0,7.0,8.0,28000000.0,1983.0,2.0,235.0,77.0,1,high
verrelo01,2016,1,18,1,3,8,35,12,0,0,0,275,100,53,16,43,66,0.283,5.2,3.0,4,4.0,1,406.0,10,55,3.0,3.0,10.0,514875.0,1990.0,6.0,190.0,74.0,1,low
villaca01,2016,1,22,1,2,2,51,0,0,0,1,222,89,49,17,14,61,0.297,5.96,4.0,2,3.0,0,321.0,11,50,2.0,2.0,4.0,1490314.0,1983.0,11.0,220.0,74.0,1,mid
vinceni01,2016,1,23,0,4,4,60,0,0,0,3,181,53,25,11,15,65,0.231,3.73,5.0,0,1.0,0,247.0,15,26,1.0,1.0,4.0,525500.0,1986.0,7.0,185.0,70.0,1,low
vizcaar01,2016,1,1,1,1,4,43,0,0,0,10,116,37,19,3,26,50,0.24,4.42,3.0,3,1.0,1,182.0,24,25,1.0,0.0,2.0,897500.0,1990.0,11.0,245.0,72.0,1,mid
vogelry01,2016,1,21,1,3,7,24,14,0,0,0,247,80,44,11,40,61,0.254,4.81,2.0,4,4.0,0,366.0,2,51,6.0,0.0,6.0,2000000.0,1977.0,7.0,215.0,76.0,1,mid
volqued01,2016,1,11,0,10,11,34,34,0,0,0,568,217,113,23,76,139,0.286,5.37,1.0,5,7.0,1,853.0,0,124,6.0,6.0,16.0,9500000.0,1983.0,7.0,220.0,72.0,1,high
wachami01,2016,1,25,1,7,7,27,24,0,0,0,414,159,78,15,45,114,0.289,5.09,6.0,6,1.0,0,606.0,1,86,4.0,5.0,11.0,539000.0,1991.0,7.0,215.0,78.0,1,mid
wainwad01,2016,1,25,1,13,9,33,33,1,1,0,596,220,102,22,59,161,0.287,4.62,4.0,1,5.0,0,847.0,0,108,8.0,9.0,27.0,19500000.0,1981.0,8.0,230.0,79.0,1,high
walketa01,2016,1,23,0,8,11,25,25,1,1,0,403,129,63,27,37,119,0.247,4.22,2.0,4,8.0,1,573.0,0,75,3.0,3.0,8.0,528600.0,1992.0,8.0,235.0,76.0,1,low
wangch01,2016,1,11,0,6,0,38,0,0,0,0,160,60,25,6,18,30,0.286,4.22,0.0,1,2.0,0,231.0,24,27,1.0,0.0,5.0,1000000.0,1980.0,3.0,225.0,76.0,1,mid
warread01,2016,1,5,1,3,2,29,1,0,0,0,105,31,23,7,19,27,0.238,5.91,4.0,0,0.0,0,152.0,4,24,2.0,1.0,1.0,1700000.0,1987.0,8.0,224.0,73.0,1,mid
watsoto01,2016,1,21,1,2,5,70,0,0,0,15,203,52,23,10,20,58,0.215,3.06,1.0,0,3.0,0,272.0,27,26,4.0,3.0,9.0,3450000.0,1985.0,5.0,224.0,75.0,0,mid
weaveje02,2016,1,12,0,12,12,31,31,1,1,0,534,209,100,37,51,103,0.297,5.06,2.0,1,4.0,2,767.0,0,106,1.0,6.0,19.0,20200000.0,1982.0,10.0,210.0,79.0,1,high
webbry01,2016,1,26,0,0,0,18,0,0,0,0,52,27,10,2,3,11,0.37,5.19,1.0,3,0.0,0,76.0,7,11,0.0,0.0,4.0,1000000.0,1986.0,2.0,245.0,78.0,1,mid
whitety01,2016,1,10,0,0,0,1,0,0,0,0,3,1,1,1,0,0,0.25,9.0,0.0,0,0.0,0,4.0,1,1,0.0,0.0,0.0,507500.0,1990.0,10.0,238.0,71.0,1,low
whitlch01,2016,1,26,0,0,0,5,1,0,0,0,43,13,4,2,3,15,0.224,2.51,0.0,0,0.0,0,61.0,0,7,0.0,0.0,0.0,524525.0,1989.0,6.0,220.0,76.0,1,low
wilheto01,2016,1,27,0,2,3,21,0,0,0,0,64,38,25,7,9,11,0.392,10.55,0.0,0,2.0,0,109.0,3,25,0.0,1.0,4.0,3100000.0,1983.0,12.0,220.0,78.0,1,mid
wilsoal01,2016,1,9,0,4,0,62,0,0,0,0,219,68,24,5,21,49,0.252,2.96,5.0,2,1.0,0,297.0,6,26,0.0,5.0,8.0,522500.0,1986.0,11.0,227.0,72.0,1,low
wilsoju10,2016,1,9,0,4,5,66,0,0,0,1,176,61,27,6,17,65,0.263,4.14,2.0,4,1.0,0,251.0,10,29,1.0,0.0,7.0,1525000.0,1987.0,8.0,205.0,74.0,0,mid
wilsoty01,2016,1,2,0,4,6,24,13,0,0,0,282,110,55,15,24,55,0.288,5.27,1.0,2,4.0,0,414.0,5,57,1.0,3.0,8.0,511500.0,1989.0,9.0,185.0,74.0,1,low
winklda01,2016,1,1,1,0,0,3,0,0,0,0,7,0,0,0,1,4,0.0,0.0,0.0,0,0.0,0,8.0,0,0,0.0,0.0,0.0,508500.0,1990.0,2.0,205.0,75.0,1,low
wislema01,2016,1,1,1,7,13,27,26,0,0,1,470,159,87,26,49,115,0.259,5.0,3.0,5,4.0,1,671.0,1,90,2.0,3.0,12.0,507500.0,1992.0,9.0,215.0,75.0,1,low
woodal02,2016,1,13,1,1,4,14,10,0,0,0,181,56,25,5,20,66,0.245,3.73,0.0,4,3.0,0,255.0,0,30,0.0,2.0,5.0,530000.0,1991.0,1.0,215.0,76.0,0,mid
woodbl01,2016,1,6,1,6,5,70,0,0,0,1,230,72,34,9,38,81,0.251,3.99,3.0,8,2.0,0,330.0,21,38,1.0,2.0,8.0,600000.0,1985.0,8.0,233.0,77.0,1,mid
woodtr01,2016,1,5,1,4,0,77,0,0,0,0,183,45,20,8,24,47,0.199,2.95,2.0,0,1.0,0,252.0,16,24,1.0,0.0,3.0,6170000.0,1987.0,2.0,175.0,71.0,0,high
worleva01,2016,1,2,0,2,2,35,4,0,0,1,260,84,34,11,35,56,0.261,3.53,0.0,3,3.0,0,365.0,13,37,0.0,3.0,12.0,2600000.0,1987.0,9.0,240.0,74.0,1,mid
wrighmi01,2016,1,2,0,3,4,18,12,0,0,0,224,81,48,12,26,50,0.282,5.79,0.0,2,9.0,0,328.0,5,53,1.0,5.0,10.0,510500.0,1990.0,1.0,240.0,78.0,1,low
wrighst01,2016,1,3,0,13,6,24,24,4,1,0,470,138,58,12,57,127,0.235,3.33,1.0,10,8.0,0,656.0,0,74,2.0,2.0,16.0,514500.0,1984.0,8.0,215.0,74.0,1,low
yateski01,2016,1,17,0,2,1,41,0,0,0,0,124,41,24,5,19,50,0.258,5.23,1.0,1,4.0,0,184.0,11,24,1.0,1.0,1.0,511900.0,1987.0,3.0,205.0,70.0,1,low
youngch03,2016,1,11,0,3,9,34,13,0,0,1,266,104,61,28,43,94,0.291,6.19,1.0,3,1.0,0,406.0,7,63,0.0,4.0,3.0,4250000.0,1979.0,5.0,255.0,82.0,1,high
zieglbr01,2016,1,0,1,2,3,36,0,0,0,18,115,41,12,1,15,27,0.281,2.82,5.0,0,2.0,0,165.0,30,13,1.0,1.0,10.0,5500000.0,1979.0,10.0,220.0,76.0,1,high
zimmejo02,2016,1,9,0,9,7,19,18,0,0,0,316,118,57,14,26,66,0.284,4.87,0.0,3,2.0,0,450.0,1,63,1.0,5.0,8.0,18000000.0,1986.0,5.0,225.0,74.0,1,high
zychto01,2016,1,23,0,1,0,12,0,0,0,0,41,10,5,0,10,21,0.208,3.29,2.0,0,1.0,0,60.0,3,6,0.0,1.0,1.0,511000.0,1990.0,8.0,190.0,75.0,1,low
